1,133120,16384,32768,6.722914273002
2,133120,16384,32768,7.162399488
3,133120,16384,32768,7.590244966998
4,133120,16384,32768,8.079997035
5,133120,16384,32768,8.538576381
6,133120,16384,32768,9.016721092002001
7,133120,16384,32768,9.520530262998
8,133120,16384,32768,9.983489758998
9,133120,16384,32768,10.491877948002001
10,133120,16384,32768,11.003623505999998
11,133120,16384,32768,11.498472802998
12,133120,16384,32768,11.991341587002001
13,133120,16384,32768,12.495270847002
14,133120,16384,32768,12.958206748002
15,133120,16384,32768,13.436350612002
16,133120,16384,32768,13.913639961
17,133120,16384,32768,14.420326759998
18,133120,16384,32768,14.916614854998
19,133120,16384,32768,15.410919193001998
20,133120,16384,32768,15.929050774998
21,133120,16384,32768,16.43026602
22,133120,16384,32768,16.912093384998002
23,133120,16384,32768,17.398730629998003
24,133120,16384,32768,17.904040069002
25,133120,16384,32768,18.414470047002
26,133120,16384,32768,18.932000745000003
27,133120,16384,32768,19.451320062
28,133120,16384,32768,19.936183648002
29,133120,16384,32768,20.470719301998002
30,133120,16384,32768,20.946442194
31,133120,16384,32768,21.489217177998
32,133120,16384,32768,21.972971784000002
1,133120,16384,32768,6.723364561998
2,133120,16384,32768,7.161078631998
3,133120,16384,32768,7.593888937998
4,133120,16384,32768,8.080405440000002
5,133120,16384,32768,8.532259564002
6,133120,16384,32768,9.019095363
7,133120,16384,32768,9.520246945998
8,133120,16384,32768,9.989096571000001
9,133120,16384,32768,10.500770124
10,133120,16384,32768,11.006651275998
11,133120,16384,32768,11.511171298997999
12,133120,16384,32768,11.997344518998
13,133120,16384,32768,12.512252377998
14,133120,16384,32768,12.944844311999999
15,133120,16384,32768,13.437676659000001
16,133120,16384,32768,13.945039441002
17,133120,16384,32768,14.432152191
18,133120,16384,32768,14.904800332998
19,133120,16384,32768,15.402408279000001
20,133120,16384,32768,15.915572249999999
21,133120,16384,32768,16.413050167002
22,133120,16384,32768,16.898538580998
23,133120,16384,32768,17.421695401997997
24,133120,16384,32768,17.907798418002
25,133120,16384,32768,18.411460147002
26,133120,16384,32768,18.932230978998
27,133120,16384,32768,19.412038661999997
28,133120,16384,32768,19.964127307002
29,133120,16384,32768,20.441084859
30,133120,16384,32768,20.965859404998
31,133120,16384,32768,21.443839768998
32,133120,16384,32768,21.990227110002
1,133120,16384,32768,6.721824753
2,133120,16384,32768,7.162473558
3,133120,16384,32768,7.587767920001999
4,133120,16384,32768,8.079399639
5,133120,16384,32768,8.537741959002
6,133120,16384,32768,9.019331665002
7,133120,16384,32768,9.511278478002
8,133120,16384,32768,9.995521323
9,133120,16384,32768,10.507109598000001
10,133120,16384,32768,11.011786864002001
11,133120,16384,32768,11.496407389002
12,133120,16384,32768,12.001618963998
13,133120,16384,32768,12.493332754998
14,133120,16384,32768,12.945120808002
15,133120,16384,32768,13.443768441
16,133120,16384,32768,13.935167218001999
17,133120,16384,32768,14.409740701998
18,133120,16384,32768,14.929637109
19,133120,16384,32768,15.398240542998
20,133120,16384,32768,15.928855966001999
21,133120,16384,32768,16.422204717
22,133120,16384,32768,16.893750723
23,133120,16384,32768,17.394680737002002
24,133120,16384,32768,17.904026083002
25,133120,16384,32768,18.421238446998
26,133120,16384,32768,18.947454603
27,133120,16384,32768,19.423206621
28,133120,16384,32768,19.956842017998
29,133120,16384,32768,20.451188095998
30,133120,16384,32768,20.951119411998
31,133120,16384,32768,21.477274772999998
32,133120,16384,32768,21.981276558
